dataset,type,model,rho,r
ENSG00000174417,GPCR,mtMet,0.9998662697491402,0.999996023223686
ENSG00000174417,GPCR,HIVb,0.9998285716624363,0.9999952484214136
ENSG00000174417,GPCR,JC,0.9999642615661454,0.9999969860171537
ENSG00000174804,GPCR,LG,0.9999858953597272,0.99999789923491
ENSG00000174804,GPCR,WAG,0.9999930131815936,0.9999985074804341
ENSG00000174804,GPCR,JTT,0.9999946725505001,0.9999987037266811
ENSG00000174804,GPCR,gcpREV,0.9999882970781474,0.9999977578245933
ENSG00000174804,GPCR,mtMet,0.9999881223938967,0.9999965384539133
ENSG00000174804,GPCR,HIVb,0.9999936681955437,0.9999980863021787
ENSG00000174804,GPCR,JC,0.9999894760978907,0.9999969484281406
ENSG00000174944,GPCR,LG,0.9999093998765762,0.9999936255768916
ENSG00000174944,GPCR,WAG,0.9999370113427463,0.9999965127370668
ENSG00000174944,GPCR,JTT,0.9999382664093915,0.9999961164081653
ENSG00000174944,GPCR,gcpREV,0.9999166949448894,0.999994267023095
ENSG00000174944,GPCR,mtMet,0.9999079094921435,0.9999921036076687
ENSG00000174944,GPCR,HIVb,0.9999230487384154,0.9999921867417119
ENSG00000174944,GPCR,JC,0.9999302653322238,0.9999972248438224
ENSG00000174946,GPCR,LG,0.9999921913417856,0.9999990446563173
ENSG00000174946,GPCR,WAG,0.9999962477891162,0.999999531226729
ENSG00000174946,GPCR,JTT,0.9999905687604429,0.9999995260206902
ENSG00000174946,GPCR,gcpREV,0.9999893518382886,0.999999342841218
ENSG00000174946,GPCR,mtMet,0.999988236308229,0.9999977941745133
ENSG00000174946,GPCR,HIVb,0.999937530765673,0.9999982772406062
ENSG00000174946,GPCR,JC,0.9999813403415276,0.9999992345812768
ENSG00000174948,GPCR,LG,0.9999715723022724,0.999998557662344
ENSG00000174948,GPCR,WAG,0.9999818123134397,0.9999992355907591
ENSG00000174948,GPCR,JTT,0.9999779567106977,0.9999991992876108
ENSG00000174948,GPCR,gcpREV,0.9999582123404781,0.9999980406379948
ENSG00000174948,GPCR,mtMet,0.9999522942811905,0.999996881303603
ENSG00000174948,GPCR,HIVb,0.9999633618994945,0.9999986359340584
ENSG00000174948,GPCR,JC,0.9999876515355532,0.9999983050116308
ENSG00000175591,GPCR,LG,0.9998866702606168,0.9999893834909472
ENSG00000175591,GPCR,WAG,0.9999447782949423,0.9999934371546102
ENSG00000175591,GPCR,JTT,0.9999106867935126,0.9999935593984982
ENSG00000175591,GPCR,gcpREV,0.9998910270021597,0.9999888248113497
ENSG00000175591,GPCR,mtMet,0.9998203932614312,0.9999847168518134
ENSG00000175591,GPCR,HIVb,0.99982409652188875,0.9999886196480533
ENSG00000175591,GPCR,JC,0.9996515149460922,0.9999875993945939
ENSG00000175898,GPCR,LG,0.9999806008794249,0.9999979737320266
ENSG00000175898,GPCR,WAG,0.9999726129990448,0.9999986892205518
ENSG00000175898,GPCR,JTT,0.9999762119422935,0.9999989817105089
ENSG00000175898,GPCR,gcpREV,0.9999714718764969,0.9999976789780367
ENSG00000175898,GPCR,mtMet,0.9999630451206826,0.999997656108292
ENSG00000175898,GPCR,HIVb,0.9999714718815053,0.9999978426204686
ENSG00000175898,GPCR,JC,0.999936360095188,0.999998527108074
ENSG00000176299,GPCR,LG,0.9999980376744481,0.999999765857544
ENSG00000176299,GPCR,WAG,0.9999953745156557,0.9999998856455952
ENSG00000176299,GPCR,JTT,0.9999964958457734,0.999999898560449
ENSG00000176299,GPCR,gcpREV,0.9999960753477171,0.9999997659903109
ENSG00000176299,GPCR,mtMet,0.9999922908626778,0.9999994613879488
ENSG00000176299,GPCR,HIVb,0.9999915900308225,0.9999997810341581
ENSG00000176299,GPCR,JC,0.9999901883665819,0.9999998565160901
ENSG00000176893,GPCR,LG,0.9999829975851612,0.9999991935226473
ENSG00000176893,GPCR,WAG,0.9999716626412761,0.9999994768533709
ENSG00000176893,GPCR,JTT,0.9999946725785273,0.9999995911327189
ENSG00000176893,GPCR,gcpREV,0.9999928589928863,0.9999992204572214
ENSG00000176893,GPCR,mtMet,0.9999851512391694,0.9999989696693474
ENSG00000176893,GPCR,HIVb,0.9999903653035432,0.9999993849640657
ENSG00000176893,GPCR,JC,0.9999808439237722,0.9999993931757144
ENSG00000177535,GPCR,LG,0.9997877619399027,0.9999739315464014
ENSG00000177535,GPCR,WAG,0.9997545995754697,0.9999811836405736
ENSG00000177535,GPCR,JTT,0.9997822023314054,0.999979781903457
ENSG00000177535,GPCR,gcpREV,0.9997287527630738,0.9999748193026211
ENSG00000177535,GPCR,mtMet,0.9997059292562779,0.9999656958624681
ENSG00000177535,GPCR,HIVb,0.9997695227091381,0.9999718470752509
ENSG00000177535,GPCR,JC,0.9986408186776736,0.9999674001963155
ENSG00000178394,GPCR,LG,0.9999426624826174,0.9999964918408514
ENSG00000178394,GPCR,WAG,0.9999697140292807,0.9999975655550444
ENSG00000178394,GPCR,JTT,0.9999533066809037,0.9999982686983333
ENSG00000178394,GPCR,gcpREV,0.9999610692935993,0.9999967963608303
ENSG00000178394,GPCR,mtMet,0.999945367630872,0.9999955989287804
ENSG00000178394,GPCR,HIVb,0.999933900129925,0.9999971335754781
ENSG00000178394,GPCR,JC,0.9999711841567803,0.9999986770543207
ENSG00000179097,GPCR,LG,0.9999933716359897,0.9999997697375314
ENSG00000179097,GPCR,WAG,0.9999964241730694,0.9999999125345946
ENSG00000179097,GPCR,JTT,0.9999958136670165,0.9999999043301365
ENSG00000179097,GPCR,gcpREV,0.9999967730347142,0.9999997099393865
ENSG00000179097,GPCR,mtMet,0.999993284423621,0.9999996260669886
ENSG00000179097,GPCR,HIVb,0.9999880515089892,0.9999997959136184
ENSG00000179097,GPCR,JC,0.9999936332666756,0.9999999466746737
ENSG00000179546,GPCR,LG,0.9997193814297554,0.9999894973366502
ENSG00000179546,GPCR,WAG,0.999867233537537,0.9999935872711411
ENSG00000179546,GPCR,JTT,0.9998757991158129,0.9999937765216769
ENSG00000179546,GPCR,gcpREV,0.9998073384490708,0.9999885513588606
ENSG00000179546,GPCR,mtMet,0.9996161470354559,0.9999841474685155
ENSG00000179546,GPCR,HIVb,0.9998426234907086,0.9999899634693166
ENSG00000179546,GPCR,JC,0.9997320375166375,0.999986366259557
ENSG00000180245,GPCR,LG,0.9997870770066686,0.999697103316512
ENSG00000180245,GPCR,WAG,0.9998633636405648,0.9999671953527884
ENSG00000180245,GPCR,JTT,0.9998763478998431,0.9999602886369174
ENSG00000180245,GPCR,gcpREV,0.9997866318174837,0.9999551395102084
ENSG00000180245,GPCR,mtMet,0.9997182024133634,0.9997805132060469
ENSG00000180245,GPCR,HIVb,0.999743501199284,0.9999364185385373
ENSG00000180245,GPCR,JC,0.9997617182166058,0.9999293822909148
ENSG00000180269,GPCR,LG,0.9999988814039668,0.9999997996198341
ENSG00000180269,GPCR,WAG,0.9999963645648369,0.999999868216735
ENSG00000180269,GPCR,JTT,0.9999983221063606,0.9999998643097522
ENSG00000180269,GPCR,gcpREV,0.9999963645628036,0.9999996783378865
ENSG00000180269,GPCR,mtMet,0.9999953857931466,0.9999997157765382
ENSG00000180269,GPCR,HIVb,0.9999966442145979,0.9999996846618407
ENSG00000180269,GPCR,JC,0.9999914706994638,0.999999564774402
ENSG00000180616,GPCR,LG,0.9999786533422861,0.9999946949618553
ENSG00000180616,GPCR,WAG,0.9999785580426683,0.9999970340649788
ENSG00000180616,GPCR,JTT,0.9999636916189151,0.9999966980023425
ENSG00000180616,GPCR,gcpREV,0.9999777956577309,0.9999937472054011
ENSG00000180616,GPCR,mtMet,0.9999488251951619,0.9999920486708216
ENSG00000180616,GPCR,HIVb,0.9999666458409833,0.9999922829941219
ENSG00000180616,GPCR,JC,0.9999609279628079,0.9999987548264201
ENSG00000180708,GPCR,LG,0.9996334209838543,0.9999904684946803
ENSG00000180708,GPCR,WAG,0.9997778056965122,0.9999942340823174
ENSG00000180708,GPCR,JTT,0.9997009826353279,0.9999925505457352
ENSG00000180708,GPCR,gcpREV,0.9996902790904688,0.9999890565289955
ENSG00000180708,GPCR,mtMet,0.9997245913090208,0.99998706394678
ENSG00000180708,GPCR,HIVb,0.9996948339486756,0.999989974085401
ENSG00000180708,GPCR,JC,0.9998616122574457,0.9999912337906622
ENSG00000180988,GPCR,LG,0.9999922847997977,0.9999977112603573
ENSG00000180988,GPCR,WAG,0.9999943151156004,0.9999987363763371
ENSG00000180988,GPCR,JTT,0.9999898484165558,0.9999987686026103
ENSG00000180988,GPCR,gcpREV,0.9999836559556791,0.999997614549272
ENSG00000180988,GPCR,mtMet,0.9999883256790602,0.9999966457025565
ENSG00000180988,GPCR,HIVb,0.999980711995393,0.9999967921858058
ENSG00000180988,GPCR,JC,0.9999870059629685,0.9999989611289939
ENSG00000181072,GPCR,LG,0.9999748943777997,0.9999991494806907
ENSG00000181072,GPCR,WAG,0.9999795733815401,0.9999995868649646
ENSG00000181072,GPCR,JTT,0.9999873214117707,0.9999995245164922
ENSG00000181072,GPCR,gcpREV,0.9999803280625131,0.999999117383625
ENSG00000181072,GPCR,mtMet,0.9999696116377417,0.9999982939349088
ENSG00000181072,GPCR,HIVb,0.9999817367946094,0.9999990336866454
ENSG00000181072,GPCR,JC,0.9999519016485875,0.9999990796673969
ENSG00000181773,GPCR,LG,0.9995697146475533,0.9999686959357631
ENSG00000181773,GPCR,WAG,0.9997907513135752,0.9999840350575224
ENSG00000181773,GPCR,JTT,0.999784015232632,0.9999855897002992
ENSG00000181773,GPCR,gcpREV,0.9995938173943296,0.9999705016850619
ENSG00000181773,GPCR,mtMet,0.9995983441168055,0.9999570862616575
ENSG00000181773,GPCR,HIVb,0.9997103360964378,0.9999746209270303
ENSG00000181773,GPCR,JC,0.9994078090473529,0.9998368289077305
ENSG00000181803,GPCR,LG,0.9999835552732609,0.999993640309593
ENSG00000181803,GPCR,WAG,0.9999871987093925,0.9999993055984916
ENSG00000181803,GPCR,JTT,0.9999910390962247,0.9999989595634274
ENSG00000181803,GPCR,gcpREV,0.9999708524631233,0.9999952422618161
ENSG00000181803,GPCR,mtMet,0.9999735111936919,0.999994415199065
ENSG00000181803,GPCR,HIVb,0.9999702616288147,0.9999603593839083
ENSG00000181803,GPCR,JC,0.999974397356692,0.9999437152508058
ENSG00000181927,GPCR,LG,0.9999637478126763,0.9999982272172546
ENSG00000181927,GPCR,WAG,0.999957783426747,0.9999987791764497
ENSG00000181927,GPCR,JTT,0.9999484640762119,0.999998494596611
ENSG00000181927,GPCR,gcpREV,0.9999371877443411,0.9999977422316502
ENSG00000181927,GPCR,mtMet,0.999935789827633,0.9999967305050527
ENSG00000181927,GPCR,HIVb,0.999949582377482,0.9999970408696606
ENSG00000181927,GPCR,JC,0.9999366285376182,0.9999965129946404
ENSG00000182749,GPCR,LG,0.9999476630304994,0.9999974189088178
ENSG00000182749,GPCR,WAG,0.9999455167104512,0.9999986907847372
ENSG00000182749,GPCR,JTT,0.9999394079979793,0.9999983174919824
ENSG00000182749,GPCR,gcpREV,0.9999561657278929,0.9999969856072599
ENSG00000182749,GPCR,mtMet,0.9999351979217297,0.9999963843828656
ENSG00000182749,GPCR,HIVb,0.9999652462457876,0.9999967621925534
ENSG00000182749,GPCR,JC,0.9999496441580407,0.9999985284052958
ENSG00000182854,GPCR,LG,0.9998046726921602,0.9999896202714539
ENSG00000182854,GPCR,WAG,0.9999056823621787,0.9999931479597471
ENSG00000182854,GPCR,JTT,0.9998916685392224,0.9999873390790149
ENSG00000182854,GPCR,gcpREV,0.9998707265968421,0.9999880422410505
ENSG00000182854,GPCR,mtMet,0.9998508867827711,0.9999848561534279
ENSG00000182854,GPCR,HIVb,0.9998994627911978,0.999989896793363
ENSG00000182854,GPCR,JC,0.9999229218163976,0.9999954669014435
ENSG00000182974,GPCR,LG,0.9999990307062661,0.9999997625689073
ENSG00000182974,GPCR,WAG,0.9999970921155195,0.9999998873355206
ENSG00000182974,GPCR,JTT,0.9999980614117461,0.9999999093047166
ENSG00000182974,GPCR,gcpREV,0.9999962612955704,0.9999997545729885
ENSG00000182974,GPCR,mtMet,0.9999936303527541,0.999999437855414
ENSG00000182974,GPCR,HIVb,0.9999950150559542,0.9999997948712378
ENSG00000182974,GPCR,JC,0.9999905839997234,0.9999998806926277
ENSG00000183150,GPCR,LG,0.9999271141894543,0.9999939570502511
ENSG00000183150,GPCR,WAG,0.9999466641809167,0.9999962826241305
ENSG00000183150,GPCR,JTT,0.9999362309757153,0.9999964626999406
ENSG00000183150,GPCR,gcpREV,0.9999173635914221,0.9999932272582998
ENSG00000183150,GPCR,mtMet,0.9998775322894237,0.9999914140428268
ENSG00000183150,GPCR,HIVb,0.9999228726627661,0.9999945516512759
ENSG00000183150,GPCR,JC,0.999812299977764,0.9999944145322547
ENSG00000183625,GPCR,LG,0.9999234925585951,0.9999923660355026
ENSG00000183625,GPCR,WAG,0.999957176175579,0.9999965109306125
ENSG00000183625,GPCR,JTT,0.9999269343097835,0.9999910169007435
ENSG00000183625,GPCR,gcpREV,0.9998739546672439,0.9999917723107004
ENSG00000183625,GPCR,mtMet,0.9999302067735781,0.9999865594174004
ENSG00000183625,GPCR,HIVb,0.9999435222025748,0.9999871025888243
ENSG00000183625,GPCR,JC,0.9999450455209168,0.9999907008364499
ENSG00000183671,GPCR,LG,0.9999814940310751,0.9999994653914888
ENSG00000183671,GPCR,WAG,0.9999893702814142,0.9999997315156929
ENSG00000183671,GPCR,JTT,0.9999918035936448,0.9999996458861669
ENSG00000183671,GPCR,gcpREV,0.9999913553465998,0.9999993476679842
ENSG00000183671,GPCR,mtMet,0.9999859124175735,0.9999991987462308
ENSG00000183671,GPCR,HIVb,0.9999891141491685,0.9999991845415619
ENSG00000183671,GPCR,JC,0.999981686056066,0.9999988901259367
ENSG00000183813,GPCR,LG,0.9999795727933624,0.9999991324487784
ENSG00000183813,GPCR,WAG,0.9999831622386524,0.9999996017123045
ENSG00000183813,GPCR,JTT,0.9999816611907277,0.9999995075662761
ENSG00000183813,GPCR,gcpREV,0.9999662591949497,0.9999991739846783
ENSG00000183813,GPCR,mtMet,0.9999614297716278,0.999998636963982
ENSG00000183813,GPCR,HIVb,0.9999636487066016,0.9999991373750129
ENSG00000183813,GPCR,JC,0.9999741558350755,0.999999398714242
ENSG00000183840,GPCR,LG,0.9999317211125962,0.99999369973791
ENSG00000183840,GPCR,WAG,0.9999359981803867,0.9999949264447555
ENSG00000183840,GPCR,JTT,0.9999444599508825,0.9999558073371821
ENSG00000183840,GPCR,gcpREV,0.9999291979848698,0.9999945467017907
ENSG00000183840,GPCR,mtMet,0.9998950123932783,0.999989142833708
ENSG00000183840,GPCR,HIVb,0.999915659132801,0.9999952482486687
ENSG00000183840,GPCR,JC,0.9999375674115838,0.9999227088771759
ENSG00000184140,GPCR,LG,0.9998823617419859,0.9999968811040119
ENSG00000184140,GPCR,WAG,0.9998642027359191,0.9999925137704349
ENSG00000184140,GPCR,JTT,0.9998917371888378,0.9999978641377405
ENSG00000184140,GPCR,gcpREV,0.9998403198182844,0.999996908436242
ENSG00000184140,GPCR,mtMet,0.9999009154074173,0.9999958440608762
ENSG00000184140,GPCR,HIVb,0.9998010412961881,0.9999966618803696
ENSG00000184140,GPCR,JC,0.9999057509767549,0.9997670001298795
ENSG00000184194,GPCR,LG,0.9999910754711776,0.9999999169090917
ENSG00000184194,GPCR,WAG,0.9999928603711027,0.9999999495224997
ENSG00000184194,GPCR,JTT,0.9999977391199648,0.9999999533712446
ENSG00000184194,GPCR,gcpREV,0.9999971441422787,0.9999998888004178
ENSG00000184194,GPCR,mtMet,0.9999994050318431,0.9999998578395086
ENSG00000184194,GPCR,HIVb,0.9999960732101257,0.9999997672681534
ENSG00000184194,GPCR,JC,0.999996192200608,0.9999978605250306
ENSG00000184394,GPCR,LG,0.9978089490692061,0.9998713111890483
ENSG00000184394,GPCR,WAG,0.9981209260468628,0.9998842104078465
ENSG00000184394,GPCR,JTT,0.9981947856586177,0.9999117514825568
ENSG00000184394,GPCR,gcpREV,0.9979175021844825,0.9998793663908773
ENSG00000184394,GPCR,mtMet,0.9986007619374917,0.999905651217466
ENSG00000184394,GPCR,HIVb,0.9978636647598416,0.999888832993668
ENSG00000184394,GPCR,JC,0.9989153611863528,0.9998202790781825
ENSG00000184574,GPCR,LG,0.9890406648611773,0.9991047714754411
ENSG00000184574,GPCR,WAG,0.9885547768781947,0.9990557172706576
ENSG00000184574,GPCR,JTT,0.9892487877532405,0.9990817914059771
ENSG00000184574,GPCR,gcpREV,0.9838831737527264,0.9986212092292426
ENSG00000184574,GPCR,mtMet,0.9868167714346664,0.9990142586723998
ENSG00000184574,GPCR,HIVb,0.9675057207037692,0.9981080063761524
ENSG00000184574,GPCR,JC,0.9465951682721487,0.9974260896314514
ENSG00000184845,GPCR,LG,0.999977939814032,0.9999988674082643
ENSG00000184845,GPCR,WAG,0.9999857457307615,0.9999993303936358
ENSG00000184845,GPCR,JTT,0.9999748287777115,0.999999289620037
ENSG00000184845,GPCR,gcpREV,0.9999778832631129,0.9999987419013314
ENSG00000184845,GPCR,mtMet,0.9999840487957584,0.9999986285664809
ENSG00000184845,GPCR,HIVb,0.9999847841375384,0.9999985847932165
ENSG00000184845,GPCR,JC,0.9999661743584053,0.9999994891036573
ENSG00000184933,GPCR,LG,0.9999903938857259,0.9999982948104165
ENSG00000184933,GPCR,WAG,0.9999916370271873,0.9999990769222661
ENSG00000184933,GPCR,JTT,0.9999938972886558,0.999999053993401
ENSG00000184933,GPCR,gcpREV,0.9999900548430458,0.9999979899165284
ENSG00000184933,GPCR,mtMet,0.9999916370289753,0.9999872729390413
ENSG00000184933,GPCR,HIVb,0.9999917500430361,0.999998039810591
ENSG00000184933,GPCR,JC,0.9999735548483352,0.9999976451317639
ENSG00000184984,GPCR,LG,0.9999831850945132,0.9999993910040779
ENSG00000184984,GPCR,WAG,0.9999877430614321,0.9999996461808025
ENSG00000184984,GPCR,JTT,0.9999901519418467,0.9999997146429127
ENSG00000184984,GPCR,gcpREV,0.9999672203746917,0.9999994406493015
ENSG00000184984,GPCR,mtMet,0.9999763127087158,0.9999990191695316
ENSG00000184984,GPCR,HIVb,0.9999646461796986,0.9999995665876107
ENSG00000184984,GPCR,JC,0.9999674800888805,0.9999995281853623
ENSG00000185231,GPCR,LG,0.9999795488776477,0.9999991951422572
ENSG00000185231,GPCR,WAG,0.9999804845291866,0.999999575380614
ENSG00000185231,GPCR,JTT,0.9999778112065526,0.9999995120311755
ENSG00000185231,GPCR,gcpREV,0.9999719298321014,0.9999991094370777
ENSG00000185231,GPCR,mtMet,0.9999541520651777,0.999998844244989
ENSG00000185231,GPCR,HIVb,0.9999712614717211,0.9999992184609002
ENSG00000185231,GPCR,JC,0.9999672514405391,0.9999990966700657
ENSG00000186188,GPCR,LG,0.9999742468334061,0.999997172907788
ENSG00000186188,GPCR,WAG,0.9999861375016504,0.9999979365556372
ENSG00000186188,GPCR,JTT,0.9999867947776409,0.9999984457196575
ENSG00000186188,GPCR,gcpREV,0.9999885275903087,0.9999967276952199
ENSG00000186188,GPCR,mtMet,0.9999894238742134,0.999995222285509
ENSG00000186188,GPCR,HIVb,0.9999827913834354,0.9999975548238887
ENSG00000186188,GPCR,JC,0.9999689886110543,0.9999953027725178
ENSG00000186306,GPCR,LG,0.9998406611593098,0.9999944702592042
ENSG00000186306,GPCR,WAG,0.9999007524303719,0.9999961085311911
ENSG00000186306,GPCR,JTT,0.9998911572485103,0.9999961314661974
ENSG00000186306,GPCR,gcpREV,0.9998870865492141,0.999994864932903
ENSG00000186306,GPCR,mtMet,0.9998452165267702,0.9999910611703545
ENSG00000186306,GPCR,HIVb,0.9998585916523375,0.9999951702547899
ENSG00000186306,GPCR,JC,0.9990058758679804,0.999990871960747
ENSG00000186513,GPCR,LG,0.9998429551227719,0.9999875234074648
ENSG00000186513,GPCR,WAG,0.9999527166012062,0.9999874820085108
ENSG00000186513,GPCR,JTT,0.9999634128347975,0.999995082326291
ENSG00000186513,GPCR,gcpREV,0.9999206278755101,0.9999795619748152
ENSG00000186513,GPCR,mtMet,0.9999507172933066,0.9999560921637735
ENSG00000186513,GPCR,HIVb,0.9999461189177729,0.9999644919561819
ENSG00000186513,GPCR,JC,0.9999308241492944,0.9999960991725884
ENSG00000186943,GPCR,LG,0.9999678230635163,0.999998012877546
ENSG00000186943,GPCR,WAG,0.9999655804218747,0.9999988426358991
ENSG00000186943,GPCR,JTT,0.9999673355406598,0.9999989837125809
ENSG00000186943,GPCR,gcpREV,0.9999561223386269,0.9999978073900174
ENSG00000186943,GPCR,mtMet,0.9999360361692252,0.999996992396561
ENSG00000186943,GPCR,HIVb,0.9999427640888877,0.9999985954152334
ENSG00000186943,GPCR,JC,0.9999364261553719,0.9999986927138128
ENSG00000187037,GPCR,LG,0.9956982845377932,0.9995418967625718
ENSG00000187037,GPCR,WAG,0.9959940531144228,0.9996235815521058
ENSG00000187037,GPCR,JTT,0.9955524151926815,0.9996331299846493
ENSG00000187037,GPCR,gcpREV,0.994889719305252,0.9994585896727449
ENSG00000187037,GPCR,mtMet,0.995482313128665,0.9995213056415413
ENSG00000187037,GPCR,HIVb,0.9946343765769818,0.9994766545268984
ENSG00000187037,GPCR,JC,0.9958656702001291,0.9992810376296588
ENSG00000187918,GPCR,LG,0.9998577634167708,0.9999936647942071
ENSG00000187918,GPCR,WAG,0.9998531621747562,0.9999953184574257
ENSG00000187918,GPCR,JTT,0.9999011745229721,0.9999959706075946
ENSG00000187918,GPCR,gcpREV,0.9998687660894775,0.9999941598730036
ENSG00000187918,GPCR,mtMet,0.999880669296215,0.9999933113082906
ENSG00000187918,GPCR,HIVb,0.9998537623584511,0.9999937028191266
ENSG00000187918,GPCR,JC,0.9996949185743724,0.9999929813243893
ENSG00000188340,GPCR,LG,0.9999860165616051,0.9999984639782541
ENSG00000188340,GPCR,WAG,0.9999890976530329,0.9999988081278555
ENSG00000188340,GPCR,JTT,0.9999842390002809,0.9999991154072403
ENSG00000188340,GPCR,gcpREV,0.9999873200949665,0.9999985053660824
ENSG00000188340,GPCR,mtMet,0.9999895716682308,0.9999985009634526
ENSG00000188340,GPCR,HIVb,0.999993482294898,0.9999985136582132
ENSG00000188340,GPCR,JC,0.9999858980461991,0.9999992429845259
ENSG00000188778,GPCR,LG,0.9999255259554549,0.9999804389710277
ENSG00000188778,GPCR,WAG,0.9999639710025964,0.999991991093635
ENSG00000188778,GPCR,JTT,0.9999537557298849,0.9997644118117285
ENSG00000188778,GPCR,gcpREV,0.9998679219786957,0.9999797828380427
ENSG00000188778,GPCR,mtMet,0.9999349782783403,0.9999774752387429
ENSG00000188778,GPCR,HIVb,0.9999530351500536,0.9999785370687926
ENSG00000188778,GPCR,JC,0.9999296374454969,0.9999780025980257
ENSG00000188822,GPCR,LG,0.9999334131130905,0.9999917162431773
ENSG00000188822,GPCR,WAG,0.9999425780476002,0.9999945606141595
ENSG00000188822,GPCR,JTT,0.9999301119867795,0.9999915253910262
ENSG00000188822,GPCR,gcpREV,0.99993627986751,0.9999914008953749
ENSG00000188822,GPCR,mtMet,0.9999085679080489,0.9999900731003524
ENSG00000188822,GPCR,HIVb,0.9999236400899584,0.9999877346753895
ENSG00000188822,GPCR,JC,0.9999412749342176,0.9999683649656875
ENSG00000189143,GPCR,LG,0.9999769126279937,0.9999996911237324
ENSG00000189143,GPCR,WAG,0.9999920518883727,0.999999750957731
ENSG00000189143,GPCR,JTT,0.9999916734039266,0.9999997522459034
ENSG00000189143,GPCR,gcpREV,0.9999844822352634,0.999999564370316
ENSG00000189143,GPCR,mtMet,0.9999674505781524,0.9999995102714527
ENSG00000189143,GPCR,HIVb,0.999970856923842,0.9999994729739706
ENSG00000189143,GPCR,JC,0.9999492833436495,0.9999886443829907
ENSG00000196639,GPCR,LG,0.9999172445287218,0.9999942847671777
ENSG00000196639,GPCR,WAG,0.9999251782704452,0.9999958513395244
ENSG00000196639,GPCR,JTT,0.9999145251017424,0.9999969881548144
ENSG00000196639,GPCR,gcpREV,0.9999146747929532,0.9999934642529029
ENSG00000196639,GPCR,mtMet,0.9998823909251455,0.9999942789952676
ENSG00000196639,GPCR,HIVb,0.9998942166997357,0.9999963667454691
ENSG00000196639,GPCR,JC,0.9997741125610342,0.9999961080519619
ENSG00000197309,GPCR,LG,0.9998222261618618,0.9999942933493053
ENSG00000197309,GPCR,WAG,0.999857722068586,0.9999970587172144
ENSG00000197309,GPCR,JTT,0.9999149862894987,0.9999971989415902
ENSG00000197309,GPCR,gcpREV,0.9998944927779715,0.9999953406238706
ENSG00000197309,GPCR,mtMet,0.9998492894197585,0.9999895126850532
ENSG00000197309,GPCR,HIVb,0.9998885113877772,0.9999964845547478
ENSG00000197309,GPCR,JC,0.9999041999827584,0.9999115518817979
ENSG00000197403,GPCR,LG,0.9999839883641092,0.9999993589144286
ENSG00000197403,GPCR,WAG,0.9999778485581206,0.999999707838732
ENSG00000197403,GPCR,JTT,0.9999959068002783,0.9999995534090834
ENSG00000197403,GPCR,gcpREV,0.9999790524534949,0.9999992995497291
ENSG00000197403,GPCR,mtMet,0.9999508816266465,0.9999988086226855
ENSG00000197403,GPCR,HIVb,0.9999754408133233,0.9999992785111927
ENSG00000197403,GPCR,JC,0.9999777280389157,0.9999996019936781
ENSG00000198049,GPCR,LG,0.9999553037640466,0.9999973328988524
ENSG00000198049,GPCR,WAG,0.9999707723888793,0.9999986078846173
ENSG00000198049,GPCR,JTT,0.9999653583902496,0.999998833028759
ENSG00000198049,GPCR,gcpREV,0.99995550730607,0.9999973942327571
ENSG00000198049,GPCR,mtMet,0.9999656433402586,0.9999960247583051
ENSG00000198049,GPCR,HIVb,0.9999572169909443,0.9999981381508756
ENSG00000198049,GPCR,JC,0.9999576240553028,0.9999991854163662
ENSG00000198104,GPCR,LG,0.9999566502345747,0.9999972111946688
ENSG00000198104,GPCR,WAG,0.9999701074070708,0.9999985891512001
ENSG00000198104,GPCR,JTT,0.999975181415634,0.9999977756105679
ENSG00000198104,GPCR,gcpREV,0.999966687962863,0.9999976980161004
ENSG00000198104,GPCR,mtMet,0.9999551059582177,0.9999949792187721
ENSG00000198104,GPCR,HIVb,0.9999756226509977,0.9999973933745268
ENSG00000198104,GPCR,JC,0.9999598489394106,0.9999785941512763
ENSG00000198785,GPCR,LG,0.9999961910954382,0.9999991696606437
ENSG00000198785,GPCR,WAG,0.999996300761992,0.9999994333374767
ENSG00000198785,GPCR,JTT,0.9999957684776061,0.9999995615023706
ENSG00000198785,GPCR,gcpREV,0.9999939255455822,0.9999988364498087
ENSG00000198785,GPCR,mtMet,0.9999925881494462,0.9999983797784263
ENSG00000198785,GPCR,HIVb,0.999983972642778,0.9998762990341236
ENSG00000198785,GPCR,JC,0.9999766864599259,0.9998984248435965
ENSG00000198851,GPCR,LG,0.9998359461564601,0.999964803690209
ENSG00000198851,GPCR,WAG,0.9999102236542675,0.9998381927085286
ENSG00000198851,GPCR,JTT,0.9998844897183613,0.9999921287254269
ENSG00000198851,GPCR,gcpREV,0.99988536704478,0.9999898127443508
ENSG00000198851,GPCR,mtMet,0.9998520298233013,0.9997200575294403
ENSG00000198851,GPCR,HIVb,0.9999087615254372,0.9999860827505732
ENSG00000198851,GPCR,JC,0.9985086018581066,0.9990374876732921
ENSG00000198967,GPCR,LG,0.9999604765697218,0.999999101784667
ENSG00000198967,GPCR,WAG,0.9999748080118646,0.9999995085927906
ENSG00000198967,GPCR,JTT,0.999966970511839,0.9999994468749572
ENSG00000198967,GPCR,gcpREV,0.9999707773003558,0.9999990987242342
ENSG00000198967,GPCR,mtMet,0.9999566697901054,0.9999987765048344
ENSG00000198967,GPCR,HIVb,0.999970777293812,0.9999990605185375
